time,event_type,bot_id,rack_id,stop_index,exit_id,leg_type,from_node,to_node,travel_start,travel_end,distance_m,n_turns,travel_time_s,queue_delay_s,service_start,service_end,release_time_s,n_os_stop,n_os,n_stops,trip_start,trip_end,trip_duration_s,travel_distance_total,travel_time_total,queue_time_total,release_time_total,cycle_time_total
1941.0,travel_leg,BOT_9,RACK_324,1.0,EXIT_28,receiving_to_first_exit,receiving,EXIT_28,1839.0,1941.0,78.4,2.0,102.0,,,,,,,,,,,,,,,
1941.0,travel_leg,BOT_35,RACK_332,1.0,EXIT_24,receiving_to_first_exit,receiving,EXIT_24,1876.0,1941.0,48.8,2.0,65.0,,,,,,,,,,,,,,,
1941.75,return_leg,BOT_10,RACK_310,1.0,EXIT_28,last_exit_to_return,EXIT_28,return,1838.0,1941.75,78.2,3.0,103.75,,,,,,,,,,,,,,,
1941.75,trip_completed,BOT_10,RACK_310,,,,,,,,,,,,,,,,1.0,1.0,1730.0,1941.75,211.75,156.60000000000002,205.75,0.0,6.0,211.75
1943.125,exit_stop_service,BOT_1,RACK_326,1.0,EXIT_11,,,,,,,,,0.0,1937.125,1943.125,6.0,1.0,,,,,,,,,,
1943.5,travel_leg,BOT_24,RACK_325,1.0,EXIT_28,receiving_to_first_exit,receiving,EXIT_28,1841.5,1943.5,78.4,2.0,102.0,,,,,,,,,,,,,,,
1943.5,exit_stop_service,BOT_12,RACK_320,1.0,EXIT_30,,,,,,,,,0.0,1937.5,1943.5,6.0,1.0,,,,,,,,,,
1945.5,exit_stop_service,BOT_22,RACK_341,1.0,EXIT_20,,,,,,,,,0.0,1939.5,1945.5,6.0,1.0,,,,,,,,,,
1947.0,exit_stop_service,BOT_9,RACK_324,1.0,EXIT_28,,,,,,,,,0.0,1941.0,1947.0,6.0,1.0,,,,,,,,,,
1947.0,exit_stop_service,BOT_35,RACK_332,1.0,EXIT_24,,,,,,,,,0.0,1941.0,1947.0,6.0,1.0,,,,,,,,,,
1949.625,travel_leg,BOT_31,RACK_319,1.0,EXIT_18,receiving_to_first_exit,receiving,EXIT_18,1808.0,1949.625,110.09999999999997,2.0,141.62499999999994,,,,,,,,,,,,,,,
1951.625,travel_leg,BOT_21,RACK_335,1.0,EXIT_6,receiving_to_first_exit,receiving,EXIT_6,1894.0,1951.625,42.900000000000006,2.0,57.62500000000001,,,,,,,,,,,,,,,
1952.125,travel_leg,BOT_2,RACK_329,1.0,EXIT_11,receiving_to_first_exit,receiving,EXIT_11,1859.5,1952.125,70.9,2.0,92.625,,,,,,,,,,,,,,,
1953.0,return_leg,BOT_27,RACK_309,1.0,EXIT_29,last_exit_to_return,EXIT_29,return,1840.0,1953.0,85.60000000000001,3.0,113.0,,,,,,,,,,,,,,,
1953.0,exit_stop_service,BOT_24,RACK_325,1.0,EXIT_28,,,,,,,,,3.5,1947.0,1953.0,6.0,1.0,,,,,,,,,,
1953.0,trip_completed,BOT_27,RACK_309,,,,,,,,,,,,,,,,1.0,1.0,1722.75,1953.0,230.25,171.40000000000003,224.25,0.0,6.0,230.25
1953.25,return_leg,BOT_33,RACK_334,1.0,EXIT_20,last_exit_to_return,EXIT_20,return,1923.5,1953.25,19.0,3.0,29.75,,,,,,,,,,,,,,,
1953.25,trip_completed,BOT_33,RACK_334,,,,,,,,,,,,,,,,1.0,1.0,1889.5,1953.25,63.75,38.2,57.75,0.0,6.0,63.75
1955.25,return_leg,BOT_8,RACK_316,1.0,EXIT_26,last_exit_to_return,EXIT_26,return,1870.0,1955.25,63.39999999999999,3.0,85.24999999999999,,,,,,,,,,,,,,,
1955.25,trip_completed,BOT_8,RACK_316,,,,,,,,,,,,,,,,1.0,1.0,1780.5,1955.25,174.75,126.99999999999999,168.74999999999997,0.0,6.0,174.75
1955.625,exit_stop_service,BOT_31,RACK_319,1.0,EXIT_18,,,,,,,,,0.0,1949.625,1955.625,6.0,1.0,,,,,,,,,,
1957.625,exit_stop_service,BOT_21,RACK_335,1.0,EXIT_6,,,,,,,,,0.0,1951.625,1957.625,6.0,1.0,,,,,,,,,,
1958.125,exit_stop_service,BOT_2,RACK_329,1.0,EXIT_11,,,,,,,,,0.0,1952.125,1958.125,6.0,1.0,,,,,,,,,,
1963.125,travel_leg,BOT_18,RACK_342,1.0,EXIT_5,receiving_to_first_exit,receiving,EXIT_5,1912.5,1963.125,37.300000000000004,2.0,50.625,,,,,,,,,,,,,,,
1965.75,return_leg,BOT_11,RACK_339,1.0,EXIT_20,last_exit_to_return,EXIT_20,return,1936.0,1965.75,19.0,3.0,29.75,,,,,,,,,,,,,,,
1965.75,trip_completed,BOT_11,RACK_339,,,,,,,,,,,,,,,,1.0,1.0,1902.0,1965.75,63.75,38.2,57.75,0.0,6.0,63.75
1968.25,return_leg,BOT_29,RACK_308,1.0,EXIT_30,last_exit_to_return,EXIT_30,return,1846.0,1968.25,93.00000000000001,3.0,122.25000000000001,,,,,,,,,,,,,,,
1968.25,trip_completed,BOT_29,RACK_308,,,,,,,,,,,,,,,,1.0,1.0,1719.5,1968.25,248.75,186.20000000000005,242.75000000000003,0.0,6.0,248.75
1969.125,exit_stop_service,BOT_18,RACK_342,1.0,EXIT_5,,,,,,,,,0.0,1963.125,1969.125,6.0,1.0,,,,,,,,,,
1973.625,return_leg,BOT_23,RACK_340,1.0,EXIT_2,last_exit_to_return,EXIT_2,return,1939.125,1973.625,22.799999999999997,3.0,34.5,,,,,,,,,,,,,,,
1973.625,trip_completed,BOT_23,RACK_340,,,,,,,,,,,,,,,,1.0,1.0,1903.5,1973.625,70.125,43.3,64.125,0.0,6.0,70.125
1974.25,travel_leg,BOT_15,RACK_333,1.0,EXIT_27,receiving_to_first_exit,receiving,EXIT_27,1881.5,1974.25,71.0,2.0,92.75,,,,,,,,,,,,,,,
1975.25,return_leg,BOT_22,RACK_341,1.0,EXIT_20,last_exit_to_return,EXIT_20,return,1945.5,1975.25,19.0,3.0,29.75,,,,,,,,,,,,,,,
1975.25,trip_completed,BOT_22,RACK_341,,,,,,,,,,,,,,,,1.0,1.0,1911.5,1975.25,63.75,38.2,57.75,0.0,6.0,63.75
1976.75,travel_leg,BOT_5,RACK_327,1.0,EXIT_31,receiving_to_first_exit,receiving,EXIT_31,1847.0,1976.75,100.60000000000002,2.0,129.75000000000003,,,,,,,,,,,,,,,
1977.75,return_leg,BOT_25,RACK_322,1.0,EXIT_25,last_exit_to_return,EXIT_25,return,1901.75,1977.75,55.99999999999999,3.0,75.99999999999999,,,,,,,,,,,,,,,
1977.75,trip_completed,BOT_25,RACK_322,,,,,,,,,,,,,,,,1.0,1.0,1821.5,1977.75,156.25,112.19999999999999,150.24999999999997,0.0,6.0,156.25
1978.25,return_leg,BOT_3,RACK_312,1.0,EXIT_29,last_exit_to_return,EXIT_29,return,1865.25,1978.25,85.60000000000001,3.0,113.0,,,,,,,,,,,,,,,
1978.25,trip_completed,BOT_3,RACK_312,,,,,,,,,,,,,,,,1.0,1.0,1748.0,1978.25,230.25,171.40000000000003,224.25,0.0,6.0,230.25
1980.25,exit_stop_service,BOT_15,RACK_333,1.0,EXIT_27,,,,,,,,,0.0,1974.25,1980.25,6.0,1.0,,,,,,,,,,
1982.75,exit_stop_service,BOT_5,RACK_327,1.0,EXIT_31,,,,,,,,,0.0,1976.75,1982.75,6.0,1.0,,,,,,,,,,
1987.125,travel_leg,BOT_26,RACK_331,1.0,EXIT_15,receiving_to_first_exit,receiving,EXIT_15,1866.5,1987.125,93.29999999999998,2.0,120.62499999999997,,,,,,,,,,,,,,,
1987.25,return_leg,BOT_28,RACK_328,1.0,EXIT_24,last_exit_to_return,EXIT_24,return,1920.5,1987.25,48.599999999999994,3.0,66.75,,,,,,,,,,,,,,,
1987.25,trip_completed,BOT_28,RACK_328,,,,,,,,,,,,,,,,1.0,1.0,1849.5,1987.25,137.75,97.39999999999999,131.75,0.0,6.0,137.75
1991.125,return_leg,BOT_4,RACK_317,1.0,EXIT_11,last_exit_to_return,EXIT_11,return,1893.625,1991.125,73.2,3.0,97.5,,,,,,,,,,,,,,,
1991.125,trip_completed,BOT_4,RACK_317,,,,,,,,,,,,,,,,1.0,1.0,1795.0,1991.125,196.125,144.10000000000002,190.125,0.0,6.0,196.125
1993.125,exit_stop_service,BOT_26,RACK_331,1.0,EXIT_15,,,,,,,,,0.0,1987.125,1993.125,6.0,1.0,,,,,,,,,,
1993.25,travel_leg,BOT_19,RACK_330,1.0,EXIT_31,receiving_to_first_exit,receiving,EXIT_31,1863.5,1993.25,100.60000000000002,2.0,129.75000000000003,,,,,,,,,,,,,,,
1999.25,exit_stop_service,BOT_19,RACK_330,1.0,EXIT_31,,,,,,,,,0.0,1993.25,1999.25,6.0,1.0,,,,,,,,,,
2000.75,return_leg,BOT_38,RACK_314,1.0,EXIT_29,last_exit_to_return,EXIT_29,return,1887.75,2000.75,85.60000000000001,3.0,113.0,,,,,,,,,,,,,,,
2000.75,trip_completed,BOT_38,RACK_314,,,,,,,,,,,,,,,,1.0,1.0,1770.5,2000.75,230.25,171.40000000000003,224.25,0.0,6.0,230.25
2000.875,return_leg,BOT_6,RACK_311,1.0,EXIT_31,last_exit_to_return,EXIT_31,return,1869.375,2000.875,100.40000000000002,3.0,131.5,,,,,,,,,,,,,,,
2000.875,trip_completed,BOT_6,RACK_311,,,,,,,,,,,,,,,,1.0,1.0,1733.625,2000.875,267.25,201.00000000000006,261.25,0.0,6.0,267.25
2004.125,travel_leg,BOT_30,RACK_338,1.0,EXIT_13,receiving_to_first_exit,receiving,EXIT_13,1897.5,2004.125,82.1,2.0,106.62499999999999,,,,,,,,,,,,,,,
2008.0,travel_leg,BOT_32,RACK_344,1.0,EXIT_26,receiving_to_first_exit,receiving,EXIT_26,1924.5,2008.0,63.599999999999994,2.0,83.49999999999999,,,,,,,,,,,,,,,
2008.25,travel_leg,BOT_20,RACK_337,1.0,EXIT_29,receiving_to_first_exit,receiving,EXIT_29,1897.0,2008.25,85.80000000000001,2.0,111.25000000000001,,,,,,,,,,,,,,,
2010.125,exit_stop_service,BOT_30,RACK_338,1.0,EXIT_13,,,,,,,,,0.0,2004.125,2010.125,6.0,1.0,,,,,,,,,,
2013.75,return_leg,BOT_35,RACK_332,1.0,EXIT_24,last_exit_to_return,EXIT_24,return,1947.0,2013.75,48.599999999999994,3.0,66.75,,,,,,,,,,,,,,,
2013.75,trip_completed,BOT_35,RACK_332,,,,,,,,,,,,,,,,1.0,1.0,1876.0,2013.75,137.75,97.39999999999999,131.75,0.0,6.0,137.75
2014.0,exit_stop_service,BOT_32,RACK_344,1.0,EXIT_26,,,,,,,,,0.0,2008.0,2014.0,6.0,1.0,,,,,,,,,,
2014.25,exit_stop_service,BOT_20,RACK_337,1.0,EXIT_29,,,,,,,,,0.0,2008.25,2014.25,6.0,1.0,,,,,,,,,,
2018.0,travel_leg,BOT_27,RACK_348,1.0,EXIT_24,receiving_to_first_exit,receiving,EXIT_24,1953.0,2018.0,48.8,2.0,65.0,,,,,,,,,,,,,,,
2018.5,travel_leg,BOT_36,RACK_343,1.0,EXIT_28,receiving_to_first_exit,receiving,EXIT_28,1916.5,2018.5,78.4,2.0,102.0,,,,,,,,,,,,,,,
2020.125,return_leg,BOT_21,RACK_335,1.0,EXIT_6,last_exit_to_return,EXIT_6,return,1957.625,2020.125,45.2,3.0,62.5,,,,,,,,,,,,,,,
2020.125,trip_completed,BOT_21,RACK_335,,,,,,,,,,,,,,,,1.0,1.0,1894.0,2020.125,126.125,88.10000000000001,120.125,0.0,6.0,126.125
2024.0,exit_stop_service,BOT_27,RACK_348,1.0,EXIT_24,,,,,,,,,0.0,2018.0,2024.0,6.0,1.0,,,,,,,,,,
2024.5,exit_stop_service,BOT_36,RACK_343,1.0,EXIT_28,,,,,,,,,0.0,2018.5,2024.5,6.0,1.0,,,,,,,,,,
2024.625,return_leg,BOT_18,RACK_342,1.0,EXIT_5,last_exit_to_return,EXIT_5,return,1969.125,2024.625,39.6,3.0,55.5,,,,,,,,,,,,,,,
2024.625,trip_completed,BOT_18,RACK_342,,,,,,,,,,,,,,,,1.0,1.0,1912.5,2024.625,112.125,76.9,106.125,0.0,6.0,112.125
2030.125,return_leg,BOT_7,RACK_321,1.0,EXIT_12,last_exit_to_return,EXIT_12,return,1925.625,2030.125,78.8,3.0,104.49999999999999,,,,,,,,,,,,,,,
2030.125,trip_completed,BOT_7,RACK_321,,,,,,,,,,,,,,,,1.0,1.0,1820.0,2030.125,210.125,155.3,204.125,0.0,6.0,210.125
2035.75,return_leg,BOT_14,RACK_313,1.0,EXIT_31,last_exit_to_return,EXIT_31,return,1904.25,2035.75,100.40000000000002,3.0,131.5,,,,,,,,,,,,,,,
2035.75,trip_completed,BOT_14,RACK_313,,,,,,,,,,,,,,,,1.0,1.0,1768.5,2035.75,267.25,201.00000000000006,261.25,0.0,6.0,267.25
2036.625,travel_leg,BOT_17,RACK_336,1.0,EXIT_18,receiving_to_first_exit,receiving,EXIT_18,1895.0,2036.625,110.09999999999997,2.0,141.62499999999994,,,,,,,,,,,,,,,
2040.625,return_leg,BOT_1,RACK_326,1.0,EXIT_11,last_exit_to_return,EXIT_11,return,1943.125,2040.625,73.2,3.0,97.5,,,,,,,,,,,,,,,
2040.625,trip_completed,BOT_1,RACK_326,,,,,,,,,,,,,,,,1.0,1.0,1844.5,2040.625,196.125,144.10000000000002,190.125,0.0,6.0,196.125
2042.625,exit_stop_service,BOT_17,RACK_336,1.0,EXIT_18,,,,,,,,,0.0,2036.625,2042.625,6.0,1.0,,,,,,,,,,
2043.125,return_leg,BOT_13,RACK_323,1.0,EXIT_12,last_exit_to_return,EXIT_12,return,1938.625,2043.125,78.8,3.0,104.49999999999999,,,,,,,,,,,,,,,
2043.125,trip_completed,BOT_13,RACK_323,,,,,,,,,,,,,,,,1.0,1.0,1833.0,2043.125,210.125,155.3,204.125,0.0,6.0,210.125
2044.25,return_leg,BOT_16,RACK_318,1.0,EXIT_30,last_exit_to_return,EXIT_30,return,1922.0,2044.25,93.00000000000001,3.0,122.25000000000001,,,,,,,,,,,,,,,
2044.25,trip_completed,BOT_16,RACK_318,,,,,,,,,,,,,,,,1.0,1.0,1795.5,2044.25,248.75,186.20000000000005,242.75000000000003,0.0,6.0,248.75
2047.25,travel_leg,BOT_34,RACK_346,1.0,EXIT_29,receiving_to_first_exit,receiving,EXIT_29,1936.0,2047.25,85.80000000000001,2.0,111.25000000000001,,,,,,,,,,,,,,,
2048.0,travel_leg,BOT_8,RACK_350,1.0,EXIT_27,receiving_to_first_exit,receiving,EXIT_27,1955.25,2048.0,71.0,2.0,92.75,,,,,,,,,,,,,,,
2050.75,return_leg,BOT_9,RACK_324,1.0,EXIT_28,last_exit_to_return,EXIT_28,return,1947.0,2050.75,78.2,3.0,103.75,,,,,,,,,,,,,,,
2050.75,trip_completed,BOT_9,RACK_324,,,,,,,,,,,,,,,,1.0,1.0,1839.0,2050.75,211.75,156.60000000000002,205.75,0.0,6.0,211.75
2052.25,travel_leg,BOT_28,RACK_357,1.0,EXIT_24,receiving_to_first_exit,receiving,EXIT_24,1987.25,2052.25,48.8,2.0,65.0,,,,,,,,,,,,,,,
2053.25,exit_stop_service,BOT_34,RACK_346,1.0,EXIT_29,,,,,,,,,0.0,2047.25,2053.25,6.0,1.0,,,,,,,,,,
2054.0,exit_stop_service,BOT_8,RACK_350,1.0,EXIT_27,,,,,,,,,0.0,2048.0,2054.0,6.0,1.0,,,,,,,,,,
2055.625,return_leg,BOT_2,RACK_329,1.0,EXIT_11,last_exit_to_return,EXIT_11,return,1958.125,2055.625,73.2,3.0,97.5,,,,,,,,,,,,,,,
2055.625,trip_completed,BOT_2,RACK_329,,,,,,,,,,,,,,,,1.0,1.0,1859.5,2055.625,196.125,144.10000000000002,190.125,0.0,6.0,196.125
2056.75,return_leg,BOT_24,RACK_325,1.0,EXIT_28,last_exit_to_return,EXIT_28,return,1953.0,2056.75,78.2,3.0,103.75,,,,,,,,,,,,,,,
2056.75,trip_completed,BOT_24,RACK_325,,,,,,,,,,,,,,,,1.0,1.0,1841.5,2056.75,215.25,156.60000000000002,205.75,3.5,6.0,215.25
2057.75,travel_leg,BOT_37,RACK_345,1.0,EXIT_31,receiving_to_first_exit,receiving,EXIT_31,1928.0,2057.75,100.60000000000002,2.0,129.75000000000003,,,,,,,,,,,,,,,
2058.25,exit_stop_service,BOT_28,RACK_357,1.0,EXIT_24,,,,,,,,,0.0,2052.25,2058.25,6.0,1.0,,,,,,,,,,
2058.5,travel_leg,BOT_11,RACK_351,1.0,EXIT_27,receiving_to_first_exit,receiving,EXIT_27,1965.75,2058.5,71.0,2.0,92.75,,,,,,,,,,,,,,,
2063.75,exit_stop_service,BOT_37,RACK_345,1.0,EXIT_31,,,,,,,,,0.0,2057.75,2063.75,6.0,1.0,,,,,,,,,,
2064.5,exit_stop_service,BOT_11,RACK_351,1.0,EXIT_27,,,,,,,,,0.0,2058.5,2064.5,6.0,1.0,,,,,,,,,,
2065.75,return_leg,BOT_12,RACK_320,1.0,EXIT_30,last_exit_to_return,EXIT_30,return,1943.5,2065.75,93.00000000000001,3.0,122.25000000000001,,,,,,,,,,,,,,,
2065.75,trip_completed,BOT_12,RACK_320,,,,,,,,,,,,,,,,1.0,1.0,1817.0,2065.75,248.75,186.20000000000005,242.75000000000003,0.0,6.0,248.75
2066.375,travel_leg,BOT_23,RACK_353,1.0,EXIT_27,receiving_to_first_exit,receiving,EXIT_27,1973.625,2066.375,71.0,2.0,92.75,,,,,,,,,,,,,,,
2071.125,travel_leg,BOT_18,RACK_363,1.0,EXIT_22,receiving_to_first_exit,receiving,EXIT_22,2024.625,2071.125,34.0,2.0,46.5,,,,,,,,,,,,,,,
2071.5,travel_leg,BOT_10,RACK_347,1.0,EXIT_31,receiving_to_first_exit,receiving,EXIT_31,1941.75,2071.5,100.60000000000002,2.0,129.75000000000003,,,,,,,,,,,,,,,
2072.375,exit_stop_service,BOT_23,RACK_353,1.0,EXIT_27,,,,,,,,,0.0,2066.375,2072.375,6.0,1.0,,,,,,,,,,
2073.75,travel_leg,BOT_33,RACK_349,1.0,EXIT_30,receiving_to_first_exit,receiving,EXIT_30,1953.25,2073.75,93.20000000000002,2.0,120.50000000000001,,,,,,,,,,,,,,,
2074.75,return_leg,BOT_15,RACK_333,1.0,EXIT_27,last_exit_to_return,EXIT_27,return,1980.25,2074.75,70.8,3.0,94.49999999999999,,,,,,,,,,,,,,,
2074.75,trip_completed,BOT_15,RACK_333,,,,,,,,,,,,,,,,1.0,1.0,1881.5,2074.75,193.25,141.8,187.25,0.0,6.0,193.25
2077.125,exit_stop_service,BOT_18,RACK_363,1.0,EXIT_22,,,,,,,,,0.0,2071.125,2077.125,6.0,1.0,,,,,,,,,,
2077.5,exit_stop_service,BOT_10,RACK_347,1.0,EXIT_31,,,,,,,,,0.0,2071.5,2077.5,6.0,1.0,,,,,,,,,,
2079.75,travel_leg,BOT_25,RACK_355,1.0,EXIT_28,receiving_to_first_exit,receiving,EXIT_28,1977.75,2079.75,78.4,2.0,102.0,,,,,,,,,,,,,,,
2079.75,exit_stop_service,BOT_33,RACK_349,1.0,EXIT_30,,,,,,,,,0.0,2073.75,2079.75,6.0,1.0,,,,,,,,,,
2083.875,travel_leg,BOT_4,RACK_358,1.0,EXIT_27,receiving_to_first_exit,receiving,EXIT_27,1991.125,2083.875,71.0,2.0,92.75,,,,,,,,,,,,,,,
2085.75,exit_stop_service,BOT_25,RACK_355,1.0,EXIT_28,,,,,,,,,0.0,2079.75,2085.75,6.0,1.0,,,,,,,,,,
2086.5,travel_leg,BOT_22,RACK_354,1.0,EXIT_29,receiving_to_first_exit,receiving,EXIT_29,1975.25,2086.5,85.80000000000001,2.0,111.25000000000001,,,,,,,,,,,,,,,
2086.5,travel_leg,BOT_6,RACK_360,1.0,EXIT_10,receiving_to_first_exit,receiving,EXIT_10,2000.875,2086.5,65.30000000000001,2.0,85.62500000000001,,,,,,,,,,,,,,,
2089.875,exit_stop_service,BOT_4,RACK_358,1.0,EXIT_27,,,,,,,,,0.0,2083.875,2089.875,6.0,1.0,,,,,,,,,,
2090.75,return_leg,BOT_27,RACK_348,1.0,EXIT_24,last_exit_to_return,EXIT_24,return,2024.0,2090.75,48.599999999999994,3.0,66.75,,,,,,,,,,,,,,,
2090.75,trip_completed,BOT_27,RACK_348,,,,,,,,,,,,,,,,1.0,1.0,1953.0,2090.75,137.75,97.39999999999999,131.75,0.0,6.0,137.75
2092.5,exit_stop_service,BOT_22,RACK_354,1.0,EXIT_29,,,,,,,,,0.0,2086.5,2092.5,6.0,1.0,,,,,,,,,,
2092.5,exit_stop_service,BOT_6,RACK_360,1.0,EXIT_10,,,,,,,,,0.0,2086.5,2092.5,6.0,1.0,,,,,,,,,,
2099.25,return_leg,BOT_32,RACK_344,1.0,EXIT_26,last_exit_to_return,EXIT_26,return,2014.0,2099.25,63.39999999999999,3.0,85.24999999999999,,,,,,,,,,,,,,,
2099.25,trip_completed,BOT_32,RACK_344,,,,,,,,,,,,,,,,1.0,1.0,1924.5,2099.25,174.75,126.99999999999999,168.74999999999997,0.0,6.0,174.75
2102.125,return_leg,BOT_31,RACK_319,1.0,EXIT_18,last_exit_to_return,EXIT_18,return,1955.625,2102.125,112.39999999999996,3.0,146.49999999999994,,,,,,,,,,,,,,,
2102.125,trip_completed,BOT_31,RACK_319,,,,,,,,,,,,,,,,1.0,1.0,1808.0,2102.125,294.125,222.49999999999994,288.1249999999999,0.0,6.0,294.125
2103.625,travel_leg,BOT_21,RACK_362,1.0,EXIT_26,receiving_to_first_exit,receiving,EXIT_26,2020.125,2103.625,63.599999999999994,2.0,83.49999999999999,,,,,,,,,,,,,,,
2107.25,travel_leg,BOT_29,RACK_352,1.0,EXIT_32,receiving_to_first_exit,receiving,EXIT_32,1968.25,2107.25,108.00000000000003,2.0,139.00000000000003,,,,,,,,,,,,,,,
2109.625,exit_stop_service,BOT_21,RACK_362,1.0,EXIT_26,,,,,,,,,0.0,2103.625,2109.625,6.0,1.0,,,,,,,,,,
2113.25,exit_stop_service,BOT_29,RACK_352,1.0,EXIT_32,,,,,,,,,0.0,2107.25,2113.25,6.0,1.0,,,,,,,,,,
2114.25,return_leg,BOT_5,RACK_327,1.0,EXIT_31,last_exit_to_return,EXIT_31,return,1982.75,2114.25,100.40000000000002,3.0,131.5,,,,,,,,,,,,,,,
2114.25,trip_completed,BOT_5,RACK_327,,,,,,,,,,,,,,,,1.0,1.0,1847.0,2114.25,267.25,201.00000000000006,261.25,0.0,6.0,267.25
2118.625,return_leg,BOT_26,RACK_331,1.0,EXIT_15,last_exit_to_return,EXIT_15,return,1993.125,2118.625,95.59999999999998,3.0,125.49999999999997,,,,,,,,,,,,,,,
2118.625,trip_completed,BOT_26,RACK_331,,,,,,,,,,,,,,,,1.0,1.0,1866.5,2118.625,252.125,188.89999999999998,246.12499999999994,0.0,6.0,252.125
2119.875,travel_leg,BOT_3,RACK_356,1.0,EXIT_18,receiving_to_first_exit,receiving,EXIT_18,1978.25,2119.875,110.09999999999997,2.0,141.62499999999994,,,,,,,,,,,,,,,
2121.25,travel_leg,BOT_15,RACK_373,1.0,EXIT_22,receiving_to_first_exit,receiving,EXIT_22,2074.75,2121.25,34.0,2.0,46.5,,,,,,,,,,,,,,,
2121.625,return_leg,BOT_30,RACK_338,1.0,EXIT_13,last_exit_to_return,EXIT_13,return,2010.125,2121.625,84.39999999999999,3.0,111.49999999999999,,,,,,,,,,,,,,,
2121.625,trip_completed,BOT_30,RACK_338,,,,,,,,,,,,,,,,1.0,1.0,1897.5,2121.625,224.125,166.5,218.12499999999997,0.0,6.0,224.125
2125.0,travel_leg,BOT_35,RACK_361,1.0,EXIT_29,receiving_to_first_exit,receiving,EXIT_29,2013.75,2125.0,85.80000000000001,2.0,111.25000000000001,,,,,,,,,,,,,,,
2125.0,return_leg,BOT_28,RACK_357,1.0,EXIT_24,last_exit_to_return,EXIT_24,return,2058.25,2125.0,48.599999999999994,3.0,66.75,,,,,,,,,,,,,,,
2125.0,trip_completed,BOT_28,RACK_357,,,,,,,,,,,,,,,,1.0,1.0,1987.25,2125.0,137.75,97.39999999999999,131.75,0.0,6.0,137.75
2125.375,return_leg,BOT_18,RACK_363,1.0,EXIT_22,last_exit_to_return,EXIT_22,return,2077.125,2125.375,33.8,3.0,48.24999999999999,,,,,,,,,,,,,,,
2125.375,trip_completed,BOT_18,RACK_363,,,,,,,,,,,,,,,,1.0,1.0,2024.625,2125.375,100.75,67.8,94.75,0.0,6.0,100.75
2125.875,exit_stop_service,BOT_3,RACK_356,1.0,EXIT_18,,,,,,,,,0.0,2119.875,2125.875,6.0,1.0,,,,,,,,,,
2127.25,return_leg,BOT_20,RACK_337,1.0,EXIT_29,last_exit_to_return,EXIT_29,return,2014.25,2127.25,85.60000000000001,3.0,113.0,,,,,,,,,,,,,,,
2127.25,exit_stop_service,BOT_15,RACK_373,1.0,EXIT_22,,,,,,,,,0.0,2121.25,2127.25,6.0,1.0,,,,,,,,,,
2127.25,trip_completed,BOT_20,RACK_337,,,,,,,,,,,,,,,,1.0,1.0,1897.0,2127.25,230.25,171.40000000000003,224.25,0.0,6.0,230.25
2128.25,return_leg,BOT_36,RACK_343,1.0,EXIT_28,last_exit_to_return,EXIT_28,return,2024.5,2128.25,78.2,3.0,103.75,,,,,,,,,,,,,,,
2128.25,trip_completed,BOT_36,RACK_343,,,,,,,,,,,,,,,,1.0,1.0,1916.5,2128.25,211.75,156.60000000000002,205.75,0.0,6.0,211.75
2128.5,travel_leg,BOT_14,RACK_365,1.0,EXIT_27,receiving_to_first_exit,receiving,EXIT_27,2035.75,2128.5,71.0,2.0,92.75,,,,,,,,,,,,,,,
2130.5,travel_leg,BOT_38,RACK_359,1.0,EXIT_31,receiving_to_first_exit,receiving,EXIT_31,2000.75,2130.5,100.60000000000002,2.0,129.75000000000003,,,,,,,,,,,,,,,
2130.75,return_leg,BOT_19,RACK_330,1.0,EXIT_31,last_exit_to_return,EXIT_31,return,1999.25,2130.75,100.40000000000002,3.0,131.5,,,,,,,,,,,,,,,
2130.75,trip_completed,BOT_19,RACK_330,,,,,,,,,,,,,,,,1.0,1.0,1863.5,2130.75,267.25,201.00000000000006,261.25,0.0,6.0,267.25
2131.0,exit_stop_service,BOT_35,RACK_361,1.0,EXIT_29,,,,,,,,,0.0,2125.0,2131.0,6.0,1.0,,,,,,,,,,
2134.5,exit_stop_service,BOT_14,RACK_365,1.0,EXIT_27,,,,,,,,,0.0,2128.5,2134.5,6.0,1.0,,,,,,,,,,
2135.75,travel_leg,BOT_13,RACK_367,1.0,EXIT_11,receiving_to_first_exit,receiving,EXIT_11,2043.125,2135.75,70.9,2.0,92.625,,,,,,,,,,,,,,,
2136.5,exit_stop_service,BOT_38,RACK_359,1.0,EXIT_31,,,,,,,,,0.0,2130.5,2136.5,6.0,1.0,,,,,,,,,,
2141.375,travel_leg,BOT_7,RACK_364,1.0,EXIT_29,receiving_to_first_exit,receiving,EXIT_29,2030.125,2141.375,85.80000000000001,2.0,111.25000000000001,,,,,,,,,,,,,,,
2141.75,exit_stop_service,BOT_13,RACK_367,1.0,EXIT_11,,,,,,,,,0.0,2135.75,2141.75,6.0,1.0,,,,,,,,,,
2146.25,travel_leg,BOT_16,RACK_368,1.0,EXIT_28,receiving_to_first_exit,receiving,EXIT_28,2044.25,2146.25,78.4,2.0,102.0,,,,,,,,,,,,,,,
2147.375,exit_stop_service,BOT_7,RACK_364,1.0,EXIT_29,,,,,,,,,0.0,2141.375,2147.375,6.0,1.0,,,,,,,,,,
